event_id,family,method,param_name,param_value,payload_bytes,payload_kb,effective_bpp,pixels,pixel_accuracy,balanced_accuracy,precision,recall,f1,dice,iou
CRACK500_20160222_164920_641_721,DEO,L2_visual_mask_support,support_side,16.0,521.0,0.5087890625,0.02076690051020408,200704,0.9973543128188727,0.8809715870945591,0.8779761904755372,0.7627666451190932,0.8163265301141455,0.8163265301141455,0.68965517241339
CRACK500_20160222_164920_641_721,DEO,L2_visual_mask_support,support_side,24.0,535.0,0.5224609375,0.021324936224489797,200704,0.9976682079081584,0.9099923598780673,0.8692676249138472,0.820943762119702,0.8444148931168683,0.8444148931168683,0.7307249712308799
CRACK500_20160222_164920_641_721,DEO,L2_visual_mask_support,support_side,32.0,548.0,0.53515625,0.02184311224489796,200704,0.9982312260841788,0.9275936193223604,0.9093406593400348,0.8558500323200673,0.8817848812847535,0.8817848812847535,0.7885646217982201
CRACK500_20160222_164920_641_721,DEO,L2_visual_mask_support,support_side,48.0,584.0,0.5703125,0.023278061224489797,200704,0.9984504544005053,0.9405319098731322,0.9142091152808886,0.8817065287647824,0.8976637046657461,0.8976637046657461,0.814328358208469
CRACK500_20160222_164920_641_721,DEO,L2_visual_mask_support,support_side,64.0,622.0,0.607421875,0.024792729591836735,200704,0.9991479990433624,0.984497996157562,0.9236453201964756,0.9696186166768135,0.946073793255611,0.946073793255611,0.897666068222084
CRACK500_20160222_164920_641_721,DEO,L3_residual_refinement,residual_fraction,0.0,1555.0,1.5185546875,0.06198182397959184,200704,0.9982312260841788,0.9275936193223604,0.9093406593400348,0.8558500323200673,0.8817848812847535,0.8817848812847535,0.7885646217982201
CRACK500_20160222_164920_641_721,DEO,L3_residual_refinement,residual_fraction,0.25,1588.0,1.55078125,0.06329719387755102,200704,0.9988341039540767,0.9667015701949919,0.9162967660108331,0.9340659340653302,0.9250960302292874,0.9250960302292874,0.8606313281710181
CRACK500_20160222_164920_641_721,DEO,L3_residual_refinement,residual_fraction,0.5,1685.0,1.6455078125,0.06716358418367346,200704,0.9992327008928522,0.9819751110656797,0.9377749842860228,0.9644473173878705,0.9509241550125579,0.9509241550125579,0.9064398541914299
CRACK500_20160222_164920_641_721,DEO,L3_residual_refinement,residual_fraction,0.75,1816.0,1.7734375,0.07238520408163265,200704,0.9995764907525461,0.9872794712061117,0.970398970398346,0.9747899159657565,0.9725894867615488,0.9725894867615488,0.9466415568104541
CRACK500_20160222_164920_641_721,DEO,L3_residual_refinement,residual_fraction,1.0,1970.0,1.923828125,0.07852359693877552,200704,0.9999999999999951,0.9999999999996743,0.9999999999993536,0.9999999999993536,0.9999999994993536,0.9999999994993536,0.9999999999993536
CRACK500_20160222_164920_641_721,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999996743,0.9999999999993536,0.9999999999993536,0.9999999994993536,0.9999999994993536,0.9999999999993536
CRACK500_20160222_164936_641_1,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9891432158800971,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_164936_641_1,DEO,L1_geometry_metrology,geometry,1.0,910.0,0.888671875,0.03627232142857143,200704,0.8183942522321388,0.908200478528921,0.05640985813399461,0.999999999999541,0.10679540264843025,0.10679540264843025,0.05640985813399461
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,8.0,1026.0,1.001953125,0.040896045918367346,200704,0.9911561304209134,0.6167591898927738,0.8279220779207339,0.2340523175767627,0.36493738784930047,0.36493738784930047,0.22319474835876446
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,16.0,1035.0,1.0107421875,0.04125478316326531,200704,0.992760483099485,0.7705307517192276,0.7210718635805596,0.543368517668406,0.6197330536838511,0.6197330536838511,0.44899507015530943
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,24.0,1051.0,1.0263671875,0.041892538265306124,200704,0.994972696109689,0.8515334564416448,0.8075709779175565,0.7049105094076619,0.7527566767869138,0.7527566767869138,0.6035363457757943
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,32.0,1068.0,1.04296875,0.04257015306122449,200704,0.9962332589285665,0.908452887313135,0.831701631701244,0.8187241854057739,0.8251618866411848,0.8251618866411848,0.7023622047241329
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,48.0,1122.0,1.095703125,0.04472257653061224,200704,0.99699059311224,0.9294876584935827,0.862068965516845,0.8604864616792747,0.8612769861785207,0.8612769861785207,0.7563533682933617
CRACK500_20160222_164936_641_1,DEO,L2_visual_mask_support,support_side,64.0,1172.0,1.14453125,0.0467155612244898,200704,0.9970902423469339,0.9229566400064515,0.8803051979013446,0.8471776044053019,0.863423760023634,0.863423760023634,0.7596707818926915
CRACK500_20160222_164936_641_1,DEO,L3_residual_refinement,residual_fraction,0.0,2075.0,2.0263671875,0.08270886479591837,200704,0.9962332589285665,0.908452887313135,0.831701631701244,0.8187241854057739,0.8251618866411848,0.8251618866411848,0.7023622047241329
CRACK500_20160222_164936_641_1,DEO,L3_residual_refinement,residual_fraction,0.25,2421.0,2.3642578125,0.09650031887755102,200704,0.9971948740433624,0.9268675862640116,0.8829383886251739,0.8549793483245273,0.868733970122247,0.868733970122247,0.767930750205784
CRACK500_20160222_164936_641_1,DEO,L3_residual_refinement,residual_fraction,0.5,2750.0,2.685546875,0.10961415816326531,200704,0.9981315768494848,0.9477660816440245,0.9291151284486541,0.8962826984851325,0.9124036435081447,0.9124036435081447,0.8389175257728355
CRACK500_20160222_164936_641_1,DEO,L3_residual_refinement,residual_fraction,0.75,3042.0,2.970703125,0.12125318877551021,200704,0.9991131218112196,0.9795805793285455,0.9587345254466031,0.9596145020647271,0.9591743114261655,0.9591743114261655,0.9215513442040892
CRACK500_20160222_164936_641_1,DEO,L3_residual_refinement,residual_fraction,1.0,3283.0,3.2060546875,0.130859375,200704,0.9999999999999951,0.999999999999768,0.999999999999541,0.999999999999541,0.999999999499541,0.999999999499541,0.999999999999541
CRACK500_20160222_164936_641_1,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.999999999999768,0.999999999999541,0.999999999999541,0.999999999499541,0.999999999499541,0.999999999999541
CRACK500_20160222_164936_641_1081,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9896265146683625,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_164936_641_1081,DEO,L1_geometry_metrology,geometry,1.0,620.0,0.60546875,0.024713010204081634,200704,0.9048349808673425,0.9519187199804244,0.09829100179397138,0.9999999999995197,0.17898899571046667,0.17898899571046667,0.09829100179397138
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,8.0,736.0,0.71875,0.029336734693877552,200704,0.9926060267857094,0.7659946338629204,0.6836609336605137,0.5345821325645848,0.599999999507164,0.599999999507164,0.42857142857126357
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,16.0,747.0,0.7294921875,0.02977519132653061,200704,0.995411152742342,0.8883688029348378,0.7786845895339517,0.7790585975020273,0.7788715481190738,0.7788715481190738,0.6378293354303429
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,24.0,760.0,0.7421875,0.030293367346938774,200704,0.9968012595663216,0.919013322638115,0.8501945525287694,0.8395773294904709,0.8448525852898483,0.8448525852898483,0.7313807531377693
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,32.0,777.0,0.7587890625,0.030970982142857144,200704,0.9974738919005053,0.939789890578341,0.876254180601588,0.8808837656095673,0.8785628737510794,0.8785628737510794,0.78342588637301
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,48.0,822.0,0.802734375,0.03276466836734694,200704,0.9983258928571379,0.9618452646900137,0.9149239543721888,0.9245917387123321,0.9197324409711464,0.9197324409711464,0.8513931888541126
CRACK500_20160222_164936_641_1081,DEO,L2_visual_mask_support,support_side,64.0,868.0,0.84765625,0.03459821428571429,200704,0.9987195073341788,0.9663215892753383,0.9427462396890137,0.9332372718535383,0.9379676557872743,0.9379676557872743,0.8831818181814167
CRACK500_20160222_164936_641_1081,DEO,L3_residual_refinement,residual_fraction,0.0,1784.0,1.7421875,0.07110969387755102,200704,0.9974738919005053,0.939789890578341,0.876254180601588,0.8808837656095673,0.8785628737510794,0.8785628737510794,0.78342588637301
CRACK500_20160222_164936_641_1081,DEO,L3_residual_refinement,residual_fraction,0.25,2016.0,1.96875,0.08035714285714286,200704,0.998161471619893,0.9598611014904883,0.9038189533234777,0.9207492795384626,0.9122055669514291,0.9122055669514291,0.8385826771649875
CRACK500_20160222_164936_641_1081,DEO,L3_residual_refinement,residual_fraction,0.5,2238.0,2.185546875,0.08920599489795919,200704,0.998764349489791,0.9725227905763145,0.9358365019006959,0.945725264168614,0.9407548967762007,0.9407548967762007,0.8881371222368569
CRACK500_20160222_164936_641_1081,DEO,L3_residual_refinement,residual_fraction,0.75,2455.0,2.3974609375,0.09785554846938775,200704,0.9993722098214236,0.9837611788834649,0.9715525554479404,0.9678194044183632,0.9696823864100259,0.9696823864100259,0.9411489957959173
CRACK500_20160222_164936_641_1081,DEO,L3_residual_refinement,residual_fraction,1.0,2670.0,2.607421875,0.10642538265306123,200704,0.9999999999999951,0.9999999999997573,0.9999999999995197,0.9999999999995197,0.9999999994995197,0.9999999994995197,0.9999999999995197
CRACK500_20160222_164936_641_1081,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999997573,0.9999999999995197,0.9999999999995197,0.9999999994995197,0.9999999994995197,0.9999999999995197
CRACK500_20160222_164936_641_361,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9735829878826483,0.49999999999999745,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_164936_641_361,DEO,L1_geometry_metrology,geometry,1.0,1054.0,1.029296875,0.04201211734693878,200704,0.8299884406887714,0.9126876899928411,0.13448660714285374,0.9999999999998113,0.2370880470118626,0.2370880470118626,0.13448660714285374
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,8.0,1170.0,1.142578125,0.04663584183673469,200704,0.9791832748724442,0.7522395994822008,0.6303339517623769,0.5126367408524117,0.5654254207658457,0.5654254207658457,0.3941415313224486
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,16.0,1189.0,1.1611328125,0.04739317602040816,200704,0.9890884088010156,0.8973297370214555,0.789434523809377,0.8004526593736702,0.794905412498564,0.794905412498564,0.6596207646874945
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,24.0,1215.0,1.1865234375,0.04842952806122449,200704,0.9922821667729543,0.9339248699536637,0.8413680189192575,0.872312334967772,0.8565607921659919,0.8565607921659919,0.749109167476393
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,32.0,1247.0,1.2177734375,0.049705038265306124,200704,0.9941406249999951,0.94515477597209,0.8857516828719361,0.893436439079424,0.8895774642885745,0.8895774642885745,0.801116184677693
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,48.0,1317.0,1.2861328125,0.05249521683673469,200704,0.9963926977040767,0.9646604077302503,0.9322129909363798,0.9311580535645169,0.9316852231269236,0.9316852231269236,0.8721074015190121
CRACK500_20160222_164936_641_361,DEO,L2_visual_mask_support,support_side,64.0,1378.0,1.345703125,0.05492665816326531,200704,0.9967065927933624,0.9672069892871691,0.9390728476819414,0.9360618634475789,0.9375649376314951,0.9375649376314951,0.8824679943099426
CRACK500_20160222_164936_641_361,DEO,L3_residual_refinement,residual_fraction,0.0,2254.0,2.201171875,0.08984375,200704,0.9941406249999951,0.94515477597209,0.8857516828719361,0.893436439079424,0.8895774642885745,0.8895774642885745,0.801116184677693
CRACK500_20160222_164936_641_361,DEO,L3_residual_refinement,residual_fraction,0.25,2802.0,2.736328125,0.11168686224489796,200704,0.9956353635204033,0.958950243850278,0.9150412603149071,0.9202187853638399,0.9176227190785411,0.9176227190785411,0.8477845351866468
CRACK500_20160222_164936_641_361,DEO,L3_residual_refinement,residual_fraction,0.5,3173.0,3.0986328125,0.12647480867346939,200704,0.997120137117342,0.9757681859629844,0.9387072808319207,0.9532251980382962,0.9459105366512653,0.9459105366512653,0.8973721590907496
CRACK500_20160222_164936_641_361,DEO,L3_residual_refinement,residual_fraction,0.75,3530.0,3.447265625,0.1407047193877551,200704,0.9985949457908114,0.9883607308173932,0.969509913954177,0.9775556393811811,0.9735161527680449,0.9735161527680449,0.9483989021041265
CRACK500_20160222_164936_641_361,DEO,L3_residual_refinement,residual_fraction,1.0,3971.0,3.8779296875,0.1582828443877551,200704,0.9999999999999951,0.9999999999999031,0.9999999999998113,0.9999999999998113,0.9999999994998112,0.9999999994998112,0.9999999999998113
CRACK500_20160222_164936_641_361,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999999031,0.9999999999998113,0.9999999999998113,0.9999999994998112,0.9999999994998112,0.9999999999998113
CRACK500_20160222_164936_641_721,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9772301498724442,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_164936_641_721,DEO,L1_geometry_metrology,geometry,1.0,1026.0,1.001953125,0.040896045918367346,200704,0.8828623246173426,0.9400664851579945,0.16274928774928196,0.9999999999997811,0.27993874401650104,0.27993874401650104,0.16274928774928196
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,8.0,1142.0,1.115234375,0.04551977040816327,200704,0.9878328284438727,0.8759081804005824,0.7213899292549476,0.7586433260392212,0.7395477810701249,0.7395477810701249,0.5867321035707248
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,16.0,1158.0,1.130859375,0.04615752551020408,200704,0.9930295360331584,0.9155406067110015,0.8558922558920636,0.8343544857766226,0.8449861490843814,0.8449861490843814,0.7315809669990921
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,24.0,1186.0,1.158203125,0.04727359693877551,200704,0.9955058195153013,0.9476901124557273,0.9043209876541215,0.8975929978116197,0.9009444317422864,0.9009444317422864,0.8197442046361271
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,32.0,1214.0,1.185546875,0.04838966836734694,200704,0.9961186623086685,0.9517437705418039,0.9228195404860756,0.9052516411376574,0.9139511759054556,0.9139511759054556,0.8415378356385594
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,48.0,1273.0,1.2431640625,0.05074139030612245,200704,0.9970254703443828,0.9681298660658736,0.9319417264620716,0.9378555798685037,0.934889300405025,0.934889300405025,0.8777390948185791
CRACK500_20160222_164936_641_721,DEO,L2_visual_mask_support,support_side,64.0,1343.0,1.3115234375,0.05353156887755102,200704,0.9973094706632604,0.9731907308758663,0.9348295209320382,0.9479212253827246,0.9413298560839134,0.9413298560839134,0.8891625615761721
CRACK500_20160222_164936_641_721,DEO,L3_residual_refinement,residual_fraction,0.0,2221.0,2.1689453125,0.08852838010204081,200704,0.9961186623086685,0.9517437705418039,0.9228195404860756,0.9052516411376574,0.9139511759054556,0.9139511759054556,0.8415378356385594
CRACK500_20160222_164936_641_721,DEO,L3_residual_refinement,residual_fraction,0.25,2659.0,2.5966796875,0.10598692602040816,200704,0.9971799266581584,0.9630796178532641,0.9476744186044391,0.9273522975927948,0.9374032288738835,0.9374032288738835,0.8821815154036464
CRACK500_20160222_164936_641_721,DEO,L3_residual_refinement,residual_fraction,0.5,2976.0,2.90625,0.11862244897959184,200704,0.998146524234689,0.9738327293273782,0.9695749440713713,0.9483588621442125,0.9588495570219728,0.9588495570219728,0.9209519762003991
CRACK500_20160222_164936_641_721,DEO,L3_residual_refinement,residual_fraction,0.75,3239.0,3.1630859375,0.12910554846938777,200704,0.9990433673469339,0.9903205862092157,0.9769063180825758,0.9811816192558027,0.9790393008098323,0.9790393008098323,0.9589392643282807
CRACK500_20160222_164936_641_721,DEO,L3_residual_refinement,residual_fraction,1.0,3569.0,3.4853515625,0.14225924744897958,200704,0.9999999999999951,0.9999999999998881,0.9999999999997811,0.9999999999997811,0.999999999499781,0.999999999499781,0.9999999999997811
CRACK500_20160222_164936_641_721,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999998881,0.9999999999997811,0.9999999999997811,0.999999999499781,0.999999999499781,0.9999999999997811
CRACK500_20160222_165012_1281_1,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9922124123086685,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_165012_1281_1,DEO,L1_geometry_metrology,geometry,1.0,670.0,0.654296875,0.026705994897959183,200704,0.9581622688137708,0.9789169482925958,0.15692771084335774,0.9999999999993602,0.27128351968215514,0.27128351968215514,0.15692771084335774
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,8.0,786.0,0.767578125,0.031329719387755105,200704,0.9948879942601991,0.8079439869862868,0.6924731182790735,0.6180422264871286,0.6531440157283518,0.6531440157283518,0.48493975903590114
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,16.0,795.0,0.7763671875,0.03168845663265306,200704,0.9970852598851991,0.8991891077485529,0.8212877792373053,0.7997440818932823,0.8103727709744413,0.8103727709744413,0.6811989100813727
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,24.0,806.0,0.787109375,0.032126913265306124,200704,0.9977828045280563,0.9252489522470683,0.8620466321237941,0.851567498399967,0.856775023638508,0.856775023638508,0.7494369369365149
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,32.0,822.0,0.802734375,0.03276466836734694,200704,0.9983308753188727,0.9452031231012132,0.8940949935809409,0.8912348048618738,0.8926626076378463,0.8926626076378463,0.8061342592587928
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,48.0,857.0,0.8369140625,0.03415975765306122,200704,0.9978724888392808,0.9211681173195345,0.8786666666660808,0.8432501599482769,0.8605941882035346,0.8605941882035346,0.7553008595984211
CRACK500_20160222_165012_1281_1,DEO,L2_visual_mask_support,support_side,64.0,899.0,0.8779296875,0.035833864795918366,200704,0.9984105947066277,0.9392129455124015,0.9135638297866266,0.8790786948170959,0.8959895658510842,0.8959895658510842,0.8115770821022967
CRACK500_20160222_165012_1281_1,DEO,L3_residual_refinement,residual_fraction,0.0,1829.0,1.7861328125,0.07290338010204081,200704,0.9983308753188727,0.9452031231012132,0.8940949935809409,0.8912348048618738,0.8926626076378463,0.8926626076378463,0.8061342592587928
CRACK500_20160222_165012_1281_1,DEO,L3_residual_refinement,residual_fraction,0.25,1998.0,1.951171875,0.07963966836734694,200704,0.998749402104587,0.9593790502951947,0.9199743918047888,0.9193857965445174,0.9196799994994115,0.9196799994994115,0.8513033175350407
CRACK500_20160222_165012_1281_1,DEO,L3_residual_refinement,residual_fraction,0.5,2139.0,2.0888671875,0.08525988520408163,200704,0.9991679288903011,0.9726028169423537,0.9474358974352901,0.945617402430617,0.9465257759963523,0.9465257759963523,0.8984802431605481
CRACK500_20160222_165012_1281_1,DEO,L3_residual_refinement,residual_fraction,0.75,2303.0,2.2490234375,0.091796875,200704,0.9996063855229542,0.9890104952141868,0.9714104193132329,0.9782469609718629,0.974816703356573,0.974816703356573,0.9508706467655779
CRACK500_20160222_165012_1281_1,DEO,L3_residual_refinement,residual_fraction,1.0,2445.0,2.3876953125,0.09745695153061225,200704,0.9999999999999951,0.9999999999996776,0.9999999999993602,0.9999999999993602,0.9999999994993602,0.9999999994993602,0.9999999999993602
CRACK500_20160222_165012_1281_1,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999996776,0.9999999999993602,0.9999999999993602,0.9999999994993602,0.9999999994993602,0.9999999999993602
CRACK500_20160222_165012_641_1,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9933533960459134,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_165012_641_1,DEO,L1_geometry_metrology,geometry,1.0,562.0,0.548828125,0.022401147959183673,200704,0.9431899713010158,0.9714049255149964,0.10474246231154956,0.9999999999992504,0.1896233118396999,0.1896233118396999,0.10474246231154956
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,8.0,678.0,0.662109375,0.02702487244897959,200704,0.994190449617342,0.7535885189770135,0.5704697986572396,0.5097451274358997,0.5384006329136636,0.5384006329136636,0.3683640303356618
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,16.0,687.0,0.6708984375,0.027383609693877552,200704,0.9971998565050971,0.8950898553829888,0.7880597014919493,0.7916041979004561,0.7898279725734582,0.7898279725734582,0.6526576019773469
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,24.0,698.0,0.681640625,0.02782206632653061,200704,0.997917330994893,0.9244907590841984,0.8387573964490838,0.8500749625181034,0.8443782571315606,0.8443782571315606,0.7306701030923127
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,32.0,712.0,0.6953125,0.028380102040816327,200704,0.9986248405612196,0.9468128578030924,0.8983433734932994,0.8943028485750417,0.8963185569749114,0.8963185569749114,0.8121170864528168
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,48.0,748.0,0.73046875,0.029815051020408163,200704,0.998878946109689,0.9495468935539365,0.9295120061960267,0.8995502248868819,0.9142857137851518,0.9142857137851518,0.8421052631573038
CRACK500_20160222_165012_641_1,DEO,L2_visual_mask_support,support_side,64.0,788.0,0.76953125,0.0314094387755102,200704,0.9995216836734645,0.9774209599816037,0.9725190839687233,0.9550224887549063,0.9636913762012789,0.9636913762012789,0.9299270072985913
CRACK500_20160222_165012_641_1,DEO,L3_residual_refinement,residual_fraction,0.0,1719.0,1.6787109375,0.06851881377551021,200704,0.9986248405612196,0.9468128578030924,0.8983433734932994,0.8943028485750417,0.8963185569749114,0.8963185569749114,0.8121170864528168
CRACK500_20160222_165012_641_1,DEO,L3_residual_refinement,residual_fraction,0.25,1886.0,1.841796875,0.07517538265306123,200704,0.9989985251913216,0.9611485286595329,0.926260346124209,0.9227886056964597,0.9245212161722327,0.9245212161722327,0.8596368715077796
CRACK500_20160222_165012_641_1,DEO,L3_residual_refinement,residual_fraction,0.5,2011.0,1.9638671875,0.0801578443877551,200704,0.9993323501275461,0.9717410893787141,0.9552352048551175,0.9437781109438202,0.9494720960302222,0.9494720960302222,0.9038047379749434
CRACK500_20160222_165012_641_1,DEO,L3_residual_refinement,residual_fraction,0.75,2129.0,2.0791015625,0.08486128826530612,200704,0.9996562101403011,0.9853070718486718,0.9773584905653001,0.9707646176904268,0.9740503943845683,0.9740503943845683,0.9494134897353743
CRACK500_20160222_165012_641_1,DEO,L3_residual_refinement,residual_fraction,1.0,2261.0,2.2080078125,0.09012276785714286,200704,0.9999999999999951,0.9999999999996227,0.9999999999992504,0.9999999999992504,0.9999999994992503,0.9999999994992503,0.9999999999992504
CRACK500_20160222_165012_641_1,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999996227,0.9999999999992504,0.9999999999992504,0.9999999994992503,0.9999999994992503,0.9999999999992504
CRACK500_20160222_165012_641_361,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9890734614158114,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_165012_641_361,DEO,L1_geometry_metrology,geometry,1.0,790.0,0.771484375,0.03148915816326531,200704,0.9592683753188728,0.9794092015049759,0.2115162037036833,0.999999999999544,0.34917602072916526,0.34917602072916526,0.2115162037036833
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,8.0,906.0,0.884765625,0.03611288265306122,200704,0.9952317841198931,0.8968002517454714,0.7739361702124229,0.7961696306425918,0.7848954816305633,0.7848954816305633,0.6459489456157432
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,16.0,915.0,0.8935546875,0.03647161989795918,200704,0.9968859614158114,0.9134200371191628,0.8798449612398838,0.8280893752846201,0.8531829922179347,0.8531829922179347,0.7439573945101418
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,24.0,930.0,0.908203125,0.03706951530612245,200704,0.9977628746811176,0.9391170329677905,0.9128787878783556,0.8791609667118654,0.8957026708121882,0.8957026708121882,0.8111064366845557
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,32.0,949.0,0.9267578125,0.03782684948979592,200704,0.9970852598851991,0.941029276919955,0.8544973544969777,0.8837209302321551,0.8688634830236253,0.8688634830236253,0.7681331747916099
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,48.0,996.0,0.97265625,0.03970025510204082,200704,0.9978326291454033,0.9389268160734179,0.919370229007195,0.8787049703598364,0.8985777565527628,0.8985777565527628,0.815834038949697
CRACK500_20160222_165012_641_361,DEO,L2_visual_mask_support,support_side,64.0,1055.0,1.0302734375,0.04205197704081633,200704,0.997902383609689,0.943697146504956,0.9171374764590786,0.8882808937524449,0.9024785725828691,0.9024785725828691,0.8222878851832747
CRACK500_20160222_165012_641_361,DEO,L3_residual_refinement,residual_fraction,0.0,1956.0,1.91015625,0.07796556122448979,200704,0.9970852598851991,0.941029276919955,0.8544973544969777,0.8837209302321551,0.8688634830236253,0.8688634830236253,0.7681331747916099
CRACK500_20160222_165012_641_361,DEO,L3_residual_refinement,residual_fraction,0.25,2241.0,2.1884765625,0.08932557397959184,200704,0.9980468749999951,0.9536912849679515,0.9125057260646301,0.9083447332417198,0.9104204748195134,0.9104204748195134,0.8355704697983072
CRACK500_20160222_165012_641_361,DEO,L3_residual_refinement,residual_fraction,0.5,2398.0,2.341796875,0.09558354591836735,200704,0.998649752869893,0.9636916692011119,0.9473929236494658,0.9279525763789658,0.9375719875208149,0.9375719875208149,0.882480485689123
CRACK500_20160222_165012_641_361,DEO,L3_residual_refinement,residual_fraction,0.75,2604.0,2.54296875,0.10379464285714286,200704,0.9992725605867298,0.9804665111598614,0.9718764407556607,0.9612403100770811,0.9665291145843955,0.9665291145843955,0.9352262644183961
CRACK500_20160222_165012_641_361,DEO,L3_residual_refinement,residual_fraction,1.0,2837.0,2.7705078125,0.11308195153061225,200704,0.9999999999999951,0.9999999999997695,0.999999999999544,0.999999999999544,0.9999999994995441,0.9999999994995441,0.999999999999544
CRACK500_20160222_165012_641_361,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999997695,0.999999999999544,0.999999999999544,0.9999999994995441,0.9999999994995441,0.999999999999544
CRACK500_20160222_165012_641_721,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.991539779974485,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_165012_641_721,DEO,L1_geometry_metrology,geometry,1.0,862.0,0.841796875,0.03435905612244898,200704,0.928865393813771,0.9641292222342087,0.10629107981219992,0.999999999999411,0.19215752825948615,0.19215752825948615,0.10629107981219992
CRACK500_20160222_165012_641_721,DEO,L2_visual_mask_support,support_side,8.0,978.0,0.955078125,0.038982780612244895,200704,0.9933533960459134,0.7090760277636312,0.6713747645944714,0.4199057714956302,0.5166666661928423,0.5166666661928423,0.34831460674140285
CRACK500_20160222_165012_641_721,DEO,L2_visual_mask_support,support_side,16.0,987.0,0.9638671875,0.039341517857142856,200704,0.9948780293367298,0.8686665128513373,0.6816702819952919,0.7402826855119315,0.7097684918776369,0.7097684918776369,0.5501094091901313
